group,covariate,intercept,year,age,age1,age2,tv_sqrtcd4n,tv_sqrtcd4n1,tv_sqrtcd4n2
msm_white_male,age2,-1.07902143290576,0.00048828005454384005,0.0027925745223693,-0.00663102216706191,0.0339499996271881,6.50233751170963e-05,-0.000279244159577175,0.00141874625774746
msm_white_male,tv_sqrtcd4n,-0.012090886405295001,5.38364445221205e-06,3.51424302984674e-07,-1.46666095132044e-05,6.50233751171841e-05,0.000106599299384231,-0.000344832997733206,0.00174378741188382
msm_white_male,tv_sqrtcd4n1,0.116954932863127,-5.6537930664588794e-05,2.95161382316717e-06,5.1598191495206e-05,-0.000279244159574075,-0.000344832997733166,0.00172460729504606,-0.0101858431150171
msm_white_male,tv_sqrtcd4n2,-0.553298782918156,0.000268073765220106,-4.8379143542568896e-05,-0.00023255691250887798,0.0014187462577484801,0.00174378741188356,-0.0101858431150189,0.0660937033538997
idu_hisp_female,intercept,7391.2000755664,-3.6718149699394704,-0.0814894301144773,-0.0695819035548258,1.9179689640623399,-0.0845054158160181,0.9195698863791729,-3.73393642179269
idu_hisp_female,year,-3.6718149696613502,0.0018244444096018899,2.25033736278251e-05,7.56683737021168e-05,-0.00111953042183704,3.6900339414434e-05,-0.000441365517972729,0.0017944782811958198
idu_hisp_female,age,-0.0814894301484953,2.25033736469792e-05,0.00101943356643444,-0.0024745535571756697,0.0103619439262806,-5.27205885182176e-06,-0.00011525718892651699,0.000624781668847683
idu_hisp_female,age1,-0.0695819035068753,7.56683736732135e-05,-0.0024745535571749897,0.00786128563328502,-0.0366159849825261,-9.86485645697847e-05,0.00045590278681422,-0.00268504513793715
idu_hisp_female,age2,1.9179689638686002,-0.0011195304217544802,0.0103619439262818,-0.0366159849825308,0.18027366543969697,0.000126330606182862,-0.000875056331596947,0.00831169420327084
idu_hisp_female,tv_sqrtcd4n,-0.08450541581905,3.6900339415153205e-05,-5.27205885187826e-06,-9.86485645697361e-05,0.000126330606182491,0.00109539441970314,-0.0033002627164564,0.0129376709821967
idu_hisp_female,tv_sqrtcd4n1,0.9195698864013471,-0.000441365517987624,-0.000115257188925768,0.00045590278681387805,-0.0008750563315945669,-0.00330026271645625,0.0129763460305671,-0.0559129404316693
idu_hisp_female,tv_sqrtcd4n2,-3.7339364217839197,0.00179447828118315,0.000624781668844384,-0.00268504513793298,0.00831169420326335,0.0129376709821964,-0.055912940431667994,0.255473408209072
idu_white_female,intercept,7391.2000755664,-3.6718149699394704,-0.0814894301144773,-0.0695819035548258,1.9179689640623399,-0.0845054158160181,0.9195698863791729,-3.73393642179269
idu_white_female,year,-3.6718149696613502,0.0018244444096018899,2.25033736278251e-05,7.56683737021168e-05,-0.00111953042183704,3.6900339414434e-05,-0.000441365517972729,0.0017944782811958198
idu_white_female,age,-0.0814894301484953,2.25033736469792e-05,0.00101943356643444,-0.0024745535571756697,0.0103619439262806,-5.27205885182176e-06,-0.00011525718892651699,0.000624781668847683
idu_white_female,age1,-0.0695819035068753,7.56683736732135e-05,-0.0024745535571749897,0.00786128563328502,-0.0366159849825261,-9.86485645697847e-05,0.00045590278681422,-0.00268504513793715
idu_white_female,age2,1.9179689638686002,-0.0011195304217544802,0.0103619439262818,-0.0366159849825308,0.18027366543969697,0.000126330606182862,-0.000875056331596947,0.00831169420327084
idu_white_female,tv_sqrtcd4n,-0.08450541581905,3.6900339415153205e-05,-5.27205885187826e-06,-9.86485645697361e-05,0.000126330606182491,0.00109539441970314,-0.0033002627164564,0.0129376709821967
idu_white_female,tv_sqrtcd4n1,0.9195698864013471,-0.000441365517987624,-0.000115257188925768,0.00045590278681387805,-0.0008750563315945669,-0.00330026271645625,0.0129763460305671,-0.0559129404316693
idu_white_female,tv_sqrtcd4n2,-3.7339364217839197,0.00179447828118315,0.000624781668844384,-0.00268504513793298,0.00831169420326335,0.0129376709821964,-0.055912940431667994,0.255473408209072
het_hisp_male,intercept,3978.6121561967702,-1.98008953099881,0.15437196768397698,-0.286315646161356,0.805164983006362,-0.0227085508796037,0.26191213518428796,-0.165622749376745
het_hisp_male,year,-1.98008953106338,0.0009860525683083618,-0.00010819896544653299,0.00021171895677598,-0.000636217953912894,9.20877211185988e-06,-0.000125103863892231,5.6909215395467894e-05
het_hisp_male,age,0.154371967664617,-0.00010819896543773,0.00172032160508468,-0.00391070457850749,0.0135051745282934,-3.60813555102011e-05,7.80350919284201e-05,-0.000178570477624256
het_hisp_male,age1,-0.286315646099608,0.000211718956750424,-0.00391070457850618,0.00992466401393762,-0.0360216205343438,8.24920472770597e-05,-0.000108278349675574,-0.000405661521090209
het_hisp_male,age2,0.8051649827937,-0.000636217953827006,0.0135051745282847,-0.0360216205343326,0.134171198483399,-0.00041492637822422205,0.000386118654503572,0.00256256295633548
het_hisp_male,tv_sqrtcd4n,-0.0227085508798425,9.208772110940351e-06,-3.60813555102671e-05,8.249204727725219e-05,-0.000414926378225074,0.000557286225267598,-0.00156486132779333,0.00751811938431933
het_hisp_male,tv_sqrtcd4n1,0.26191213514694,-0.000125103863868346,7.803509192949209e-05,-0.000108278349680689,0.000386118654523387,-0.0015648613277928199,0.006092616795961289,-0.0337578098504273
het_hisp_male,tv_sqrtcd4n2,-0.16562274927265602,5.6909215321392295e-05,-0.00017857047762273001,-0.00040566152108647,0.00256256295631479,0.00751811938431764,-0.0337578098504291,0.20981564628874202
het_white_male,intercept,3978.6121561967702,-1.98008953099881,0.15437196768397698,-0.286315646161356,0.805164983006362,-0.0227085508796037,0.26191213518428796,-0.165622749376745
het_white_male,year,-1.98008953106338,0.0009860525683083618,-0.00010819896544653299,0.00021171895677598,-0.000636217953912894,9.20877211185988e-06,-0.000125103863892231,5.6909215395467894e-05
het_white_male,age,0.154371967664617,-0.00010819896543773,0.00172032160508468,-0.00391070457850749,0.0135051745282934,-3.60813555102011e-05,7.80350919284201e-05,-0.000178570477624256
het_white_male,age1,-0.286315646099608,0.000211718956750424,-0.00391070457850618,0.00992466401393762,-0.0360216205343438,8.24920472770597e-05,-0.000108278349675574,-0.000405661521090209
het_white_male,age2,0.8051649827937,-0.000636217953827006,0.0135051745282847,-0.0360216205343326,0.134171198483399,-0.00041492637822422205,0.000386118654503572,0.00256256295633548
het_white_male,tv_sqrtcd4n,-0.0227085508798425,9.208772110940351e-06,-3.60813555102671e-05,8.249204727725219e-05,-0.000414926378225074,0.000557286225267598,-0.00156486132779333,0.00751811938431933
het_white_male,tv_sqrtcd4n1,0.26191213514694,-0.000125103863868346,7.803509192949209e-05,-0.000108278349680689,0.000386118654523387,-0.0015648613277928199,0.006092616795961289,-0.0337578098504273
het_white_male,tv_sqrtcd4n2,-0.16562274927265602,5.6909215321392295e-05,-0.00017857047762273001,-0.00040566152108647,0.00256256295631479,0.00751811938431764,-0.0337578098504291,0.20981564628874202
het_hisp_female,intercept,5855.113493160799,-2.9068676433662497,-0.183502895652195,0.144847108490118,0.12859742433662402,0.0314394946969324,0.356440784521331,-0.334374122815479
het_hisp_female,year,-2.90686764356979,0.0014441517952817901,3.61117841347393e-05,4.10286461842566e-05,-0.000439100985903793,-1.37501097345728e-05,-0.000185519045010895,0.000239586511920658
het_hisp_female,age,-0.183502895634321,3.61117841104578e-05,0.00311730649236322,-0.0065252185153959795,0.0218638139959258,-0.00021873965840718,0.000784017767536304,-0.0057045543988455604
het_hisp_female,age1,0.14484710848530802,4.10286462240447e-05,-0.0065252185153956,0.0152466774322217,-0.0539365161376342,0.000326970953684762,-0.00147076177148024,0.0103210365141593
het_hisp_female,age2,0.128597424639154,-0.000439100986179061,0.0218638139959226,-0.0539365161376241,0.196623116974102,-0.000897229963085599,0.00458018734516566,-0.0313298109019136
het_hisp_female,tv_sqrtcd4n,0.0314394946975075,-1.37501097329719e-05,-0.000218739658407349,0.000326970953684845,-0.0008972299630895039,0.00045875950223896503,-0.00144339901644999,0.00809195940765446
het_hisp_female,tv_sqrtcd4n1,0.3564407845473279,-0.000185519045018754,0.0007840177675348019,-0.00147076177147758,0.00458018734515204,-0.00144339901644973,0.00680013072196255,-0.0443936373326042
het_hisp_female,tv_sqrtcd4n2,-0.334374122891731,0.00023958651194652003,-0.0057045543988414795,0.0103210365141537,-0.0313298109018909,0.00809195940765396,-0.0443936373326062,0.335722817735432
het_white_female,intercept,5855.113493160799,-2.9068676433662497,-0.183502895652195,0.144847108490118,0.12859742433662402,0.0314394946969324,0.356440784521331,-0.334374122815479
het_white_female,year,-2.90686764356979,0.0014441517952817901,3.61117841347393e-05,4.10286461842566e-05,-0.000439100985903793,-1.37501097345728e-05,-0.000185519045010895,0.000239586511920658
het_white_female,age,-0.183502895634321,3.61117841104578e-05,0.00311730649236322,-0.0065252185153959795,0.0218638139959258,-0.00021873965840718,0.000784017767536304,-0.0057045543988455604
het_white_female,age1,0.14484710848530802,4.10286462240447e-05,-0.0065252185153956,0.0152466774322217,-0.0539365161376342,0.000326970953684762,-0.00147076177148024,0.0103210365141593
het_white_female,age2,0.128597424639154,-0.000439100986179061,0.0218638139959226,-0.0539365161376241,0.196623116974102,-0.000897229963085599,0.00458018734516566,-0.0313298109019136
het_white_female,tv_sqrtcd4n,0.0314394946975075,-1.37501097329719e-05,-0.000218739658407349,0.000326970953684845,-0.0008972299630895039,0.00045875950223896503,-0.00144339901644999,0.00809195940765446
het_white_female,tv_sqrtcd4n1,0.3564407845473279,-0.000185519045018754,0.0007840177675348019,-0.00147076177147758,0.00458018734515204,-0.00144339901644973,0.00680013072196255,-0.0443936373326042
het_white_female,tv_sqrtcd4n2,-0.334374122891731,0.00023958651194652003,-0.0057045543988414795,0.0103210365141537,-0.0313298109018909,0.00809195940765396,-0.0443936373326062,0.335722817735432
