group,model,year,pred.fit,lower,upper
het_white_male,Gamma,2011,456.7811274802575,432.8194585566759,480.7427964038391
het_white_male,Gamma,2012,452.30664486613665,432.90714281544297,471.70614691683033
het_white_male,Gamma,2013,447.9189730971347,431.66356771047566,464.17437848379376
het_white_male,Gamma,2014,443.6156100784336,428.4912600796233,458.73996007724384
het_white_male,Gamma,2015,439.39414895529023,423.22038641295717,455.5679114976233
het_white_male,Gamma,2016,435.2522736242136,416.40401408976,454.10053315866725
het_white_male,Gamma,2017,431.1877544956497,408.76191094334405,453.61359804795535
het_white_male,Gamma,2018,427.1984444918858,400.7716578433629,453.62523114040874
het_white_male,Gamma,2019,423.28227526508107,392.68822722257835,453.8763233075838
het_white_male,Gamma,2020,419.4372536214245,384.64260333968303,454.2319039031659
het_white_male,Gamma,2021,415.66145813843207,376.70315726348497,454.61975901337917
het_white_male,Gamma,2022,411.95303596332707,368.90622598165305,454.9998459450011
het_white_male,Gamma,2023,408.3101997812768,361.27104702756645,455.3493525349872
het_white_male,Gamma,2024,404.7312249430881,353.8073056369884,455.65514424918774
het_white_male,Gamma,2025,401.2144467426441,346.51913252584313,455.90976095944507
het_white_male,Gamma,2026,397.7582578350607,339.4073234014431,456.1091922686783
het_white_male,Gamma,2027,394.36110578714823,332.4706250458035,456.25158652849296
het_white_male,Gamma,2028,391.02149075233496,325.70650899669397,456.33647250797594
het_white_male,Gamma,2029,387.73796326273765,319.1116522047546,456.3642743207207
het_white_male,Gamma,2030,384.5091221315489,312.68224387563123,456.3360003874666
idu_black_female,Gamma,2006,2379.390151416617,358.04342144402153,4400.736881389212
idu_black_female,Gamma,2007,1488.5734153544129,802.5597151116144,2174.5871155972113
idu_black_female,Gamma,2008,1083.080381769218,773.9645761302945,1392.1961874081417
idu_black_female,Gamma,2009,851.2080787324967,692.0639766928842,1010.3521807721091
idu_black_female,Gamma,2010,701.1102236083066,612.816902598362,789.4035446182511
idu_black_female,Gamma,2011,596.0123337317145,543.9272309227606,648.0974365406685
idu_black_female,Gamma,2012,518.3157221894894,484.38864804423787,552.242796334741
idu_black_female,Gamma,2013,458.54009414463735,432.2676120244233,484.81257626485143
idu_black_female,Gamma,2014,411.12626914945224,386.9296673755115,435.322870923393
idu_black_female,Gamma,2015,372.5989087734009,348.3183692590051,396.8794482877967
idu_black_female,Gamma,2016,340.67377464475027,315.8096524436682,365.53789684583234
idu_black_female,Gamma,2017,313.7877189442607,288.4113432464437,339.16409464207766
idu_black_female,Gamma,2018,290.83495481403105,265.1564462161024,316.5134634119597
idu_black_female,Gamma,2019,271.0111841235443,245.24005696562605,296.78231128146257
idu_black_female,Gamma,2020,253.7174043982286,228.02585905124522,279.408949745212
idu_black_female,Gamma,2021,238.49833620888586,213.01751909914574,263.979153318626
idu_black_female,Gamma,2022,225.00175686104035,199.8274022925019,250.1761114295788
idu_black_female,Gamma,2023,212.9509023500651,188.15061839697563,237.75118630315455
idu_black_female,Gamma,2024,202.12528719506372,177.74513188609365,226.5054425040338
idu_black_female,Gamma,2025,192.34709153510875,168.4169039212756,216.2772791489419
idu_black_female,Gamma,2026,183.47131719523918,160.00885249972248,206.93378189075588
