group,covariate,intercept,year,age,age1,age2,sqrtcd4n,sqrtcd41,sqrtcd42,h1yy_cat_1,h1yy_cat_2
idu_black_female,sqrtcd41,-0.47983641551947204,0.000282460672424758,-0.0005335953343757009,0.000809862047082766,0.00039263873386208796,-0.00979383648448861,0.0236789518113273,-0.127312620201344,-0.00689771971188748,-0.0136367076193139
idu_black_female,sqrtcd42,3.98463525649834,-0.00213613330958597,0.000772576949497104,-0.0031881751698795697,0.00224180650042631,0.0474632826332134,-0.127312620201343,0.732367779227429,0.0352483955483981,0.0910877943138761
idu_black_female,h1yy_cat_1,2.81979161174804,-0.0014440883142941901,0.00121602721884723,0.0027040310035027102,-0.0290894912428751,0.0009884152296306462,-0.00689771971186879,0.0352483955482932,0.0956957845998393,0.0389309299513471
idu_black_female,h1yy_cat_2,10.811158340976801,-0.00411088009193417,-0.0552700742572471,0.0857408287714138,-0.385591066483424,-0.00294173482133051,-0.013636707619137,0.0910877943128846,0.038930929952209994,1.02657654433614
idu_hisp_male,intercept,11308.7776270216,-5.607689128838849,-0.634511500481411,1.0995666034846898,-3.79966949621311,-0.824188917540672,2.14056709937174,-8.8245072949512,6.224340066634119,17.2048528735205
idu_hisp_male,year,-5.607689129062019,0.00278151652027961,0.00027556821984987205,-0.00048290953819505195,0.0015852227736064,0.000399941059831176,-0.00104143661359015,0.00430069117922981,-0.00312039248997441,-0.008603849147913109
idu_hisp_male,age,-0.634511500517464,0.00027556821985661096,0.0020556932114911,-0.0034477140125354897,0.0168650755903045,-0.000209624324695096,0.000213731230023144,-0.00114046437067141,0.00122016913583079,0.00167548130145301
idu_hisp_male,age1,1.09956660362374,-0.000482909538239322,-0.00344771401253674,0.00688401573108052,-0.0372361969184813,0.00023524415926028902,9.791195199851899e-05,-0.000139894381085238,-0.00101613313458946,-0.00212601805740802
idu_hisp_male,age2,-3.79966949684078,0.0015852227738116,0.0168650755903113,-0.0372361969184866,0.21872673002574802,-0.0012196688315810802,-0.00045657182657258096,0.00070626302943254,0.00450675487639623,0.012958277645091002
idu_hisp_male,sqrtcd4n,-0.824188917631553,0.000399941059874727,-0.000209624324694606,0.00023524415925861098,-0.00121966883158405,0.0037236767462474397,-0.00855502142940936,0.0371199285277728,-0.00123966772191299,0.0018528998653209198
